RS_SERPRO_PAE_DNS-1_DIARIO,2022/07/14,Completed,0,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_RLSL_DIARIO,2022/07/14,Completed,0,2022/07/15,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP37_DIARIO,2022/07/14,Completed,0,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP029_DIARIO,2022/07/14,Completed,4,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERV015_DIARIO,2022/07/14,Completed,8,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_RSOPSRVV2611_DIARIO,2022/07/14,Completed,0,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_FTPDE_DIARIO,2022/07/14,Completed,0,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_DEPAE-WIKI_DIARIO,2022/07/14,Missed,,2022/07/15,TSM_OPPAE
RS_SERPRO_PAE_SGIC_DIARIO,2022/07/14,Completed,0,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_SERPRORL_DEMAIS-SERVICOS_DIARIO,2022/07/14,Completed,0,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_DNS-1_DIARIO,2022/07/13,Completed,4,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_RLSL_DIARIO,2022/07/13,Completed,0,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP37_DIARIO,2022/07/13,Completed,0,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP029_DIARIO,2022/07/13,Completed,4,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERV015_DIARIO,2022/07/13,Completed,8,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_RSOPSRVV2611_DIARIO,2022/07/13,Completed,0,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_FTPDE_DIARIO,2022/07/13,Completed,0,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_DEPAE-WIKI_DIARIO,2022/07/13,Missed,,2022/07/14,TSM_OPPAE
RS_SERPRO_PAE_SGIC_DIARIO,2022/07/13,Completed,0,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_SERPRORL_DEMAIS-SERVICOS_DIARIO,2022/07/13,Completed,0,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_DNS-1_DIARIO,2022/07/12,Completed,0,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_RLSL_DIARIO,2022/07/12,Completed,0,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP37_DIARIO,2022/07/12,Completed,0,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP029_DIARIO,2022/07/12,Completed,4,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERV015_DIARIO,2022/07/12,Completed,8,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_RSOPSRVV2611_DIARIO,2022/07/12,Completed,0,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_FTPDE_DIARIO,2022/07/12,Completed,0,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_DEPAE-WIKI_DIARIO,2022/07/12,Missed,,2022/07/13,TSM_OPPAE
RS_SERPRO_PAE_SGIC_DIARIO,2022/07/12,Completed,0,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_SERPRORL_DEMAIS-SERVICOS_DIARIO,2022/07/12,Completed,0,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_DEPAE-WIKI_DIARIO,2022/07/11,Missed,,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_SGIC_DIARIO,2022/07/11,Completed,0,2022/07/11,TSM_OPPAE
RS_SERPRO_PAE_SERPRORL_DEMAIS-SERVICOS_DIARIO,2022/07/11,Completed,0,2022/07/11,TSM_OPPAE
RS_SERPRO_PAE_DNS-1_DIARIO,2022/07/11,Completed,0,2022/07/11,TSM_OPPAE
RS_SERPRO_PAE_RLSL_DIARIO,2022/07/11,Completed,0,2022/07/12,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP37_DIARIO,2022/07/11,Completed,0,2022/07/11,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP029_DIARIO,2022/07/11,Completed,4,2022/07/11,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERV015_DIARIO,2022/07/11,Completed,8,2022/07/11,TSM_OPPAE
RS_SERPRO_PAE_RSOPSRVV2611_DIARIO,2022/07/11,Completed,0,2022/07/11,TSM_OPPAE
RS_SERPRO_PAE_FTPDE_DIARIO,2022/07/11,Completed,0,2022/07/11,TSM_OPPAE
RS_SERPRO_PAE_DNS-1_DIARIO,2022/07/08,Completed,0,2022/07/08,TSM_OPPAE
RS_SERPRO_PAE_RLSL_DIARIO,2022/07/08,Completed,0,2022/07/09,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP37_DIARIO,2022/07/08,Completed,0,2022/07/08,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERVP029_DIARIO,2022/07/08,Completed,4,2022/07/08,TSM_OPPAE
RS_SERPRO_PAE_RSPAESERV015_DIARIO,2022/07/08,Completed,8,2022/07/08,TSM_OPPAE
RS_SERPRO_PAE_RSOPSRVV2611_DIARIO,2022/07/08,Completed,0,2022/07/08,TSM_OPPAE
RS_SERPRO_PAE_FTPDE_DIARIO,2022/07/08,Completed,0,2022/07/08,TSM_OPPAE
RS_SERPRO_PAE_DEPAE-WIKI_DIARIO,2022/07/08,Missed,,2022/07/09,TSM_OPPAE
RS_SERPRO_PAE_SGIC_DIARIO,2022/07/08,Completed,0,2022/07/08,TSM_OPPAE
RS_SERPRO_PAE_SERPRORL_DEMAIS-SERVICOS_DIARIO,2022/07/08,Completed,0,2022/07/08,TSM_OPPAE
/tsm_db,300G,71G,230G,24%,TSM_OPPAE
/tsm_archivelog,150G,54G,97G,36%,TSM_OPPAE
/tsm_activelog,50G,30G,21G,60%,TSM_OPPAE
/tsm_fpool_copia,7.0T,4.8T,2.3T,68%,TSM_OPPAE
/tsm_fpool,1.7T,1009G,733G,58%,TSM_OPPAE
/tsm_backup_db,200G,156G,45G,78%,TSM_OPPAE
